id,Tipo,Produto,Ano,Quantidade (L),Operação
30,ou_Alcool_vinico,  Alcool vinico,2022,0,Comércio
30,ou_Alcool_vinico,  Alcool vinico,2023,0,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1970,1192987,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1971,1111014,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1972,1059696,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1973,997624,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1974,839441,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1975,706946,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1976,698399,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1977,595137,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1978,432596,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1979,812433,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1980,494061,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1981,1770895,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1982,496554,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1983,339085,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1984,434913,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1985,289415,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1986,353074,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1987,236724,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1988,285409,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1989,202478,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1990,174148,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1991,149352,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1992,38015,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1993,53928,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1994,20016,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1995,39232,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1996,46959,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1997,33549,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1998,14356,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),1999,5121,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2000,8213,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2001,13881,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2002,23901,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2003,28128,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2004,31294,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2005,31048,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2006,29939,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2007,21186,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2008,23195,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2009,21133,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2010,16413,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2011,18111,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2012,14710,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2013,17075,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2014,14472,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2015,16268,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2016,9301,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2017,9257,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2018,6929,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2019,8746,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2020,7610,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2021,7676,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2022,5594,Comércio
31,ou_Bagaceira,  Bagaceira (graspa),2023,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1970,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1971,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1972,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1973,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1974,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1975,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1976,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1977,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1978,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1979,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1980,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1981,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1982,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1983,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1984,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1985,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1986,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1987,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1988,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1989,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1990,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1991,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1992,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1993,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1994,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1995,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1996,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1997,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1998,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,1999,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2000,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2001,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2002,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2003,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2004,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2005,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2006,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2007,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2008,69800,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2009,0,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2010,11,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2011,41134,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2012,42671,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2013,27078,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2014,46476,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2015,72774,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2016,74805,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2017,48866,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2018,74941,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2019,65692,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2020,8772,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2021,9580,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2022,60958,Comércio
32,ou_Base_champenoise,  Base champenoise champanha,2023,66290,Comércio
33,ou_Base_charmat,  Base charmat champanha,1970,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1971,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1972,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1973,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1974,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1975,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1976,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1977,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1978,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1979,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1980,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1981,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1982,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1983,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1984,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1985,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1986,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1987,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1988,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1989,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1990,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1991,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1992,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1993,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1994,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1995,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1996,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1997,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1998,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,1999,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2000,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2001,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2002,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2003,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2004,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2005,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2006,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2007,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2008,56,Comércio
33,ou_Base_charmat,  Base charmat champanha,2009,0,Comércio
33,ou_Base_charmat,  Base charmat champanha,2010,42847,Comércio
33,ou_Base_charmat,  Base charmat champanha,2011,66220,Comércio
33,ou_Base_charmat,  Base charmat champanha,2012,46518,Comércio
33,ou_Base_charmat,  Base charmat champanha,2013,97260,Comércio
33,ou_Base_charmat,  Base charmat champanha,2014,75067,Comércio
33,ou_Base_charmat,  Base charmat champanha,2015,117404,Comércio
33,ou_Base_charmat,  Base charmat champanha,2016,122356,Comércio
33,ou_Base_charmat,  Base charmat champanha,2017,298836,Comércio
33,ou_Base_charmat,  Base charmat champanha,2018,287361,Comércio
33,ou_Base_charmat,  Base charmat champanha,2019,271714,Comércio
33,ou_Base_charmat,  Base charmat champanha,2020,123,Comércio
33,ou_Base_charmat,  Base charmat champanha,2021,4230,Comércio
33,ou_Base_charmat,  Base charmat champanha,2022,226901,Comércio
33,ou_Base_charmat,  Base charmat champanha,2023,184040,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1970,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1971,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1972,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1973,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1974,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1975,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1976,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1977,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1978,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1979,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1980,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1981,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1982,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1983,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1984,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1985,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1986,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1987,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1988,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1989,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1990,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1991,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1992,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1993,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1994,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1995,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1996,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1997,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1998,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,1999,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2000,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2001,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2002,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2003,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2004,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2005,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2006,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2007,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2008,12794,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2009,0,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2010,18418,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2011,22162,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2012,25921,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2013,26483,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2014,37395,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2015,77054,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2016,131739,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2017,139070,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2018,109200,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2019,115468,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2020,23703,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2021,49734,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2022,720603,Comércio
34,ou_Base_espumante,  Base espumante moscatel,2023,722984,Comércio
35,ou_Bebida,  Bebida de uva,1970,0,Comércio
35,ou_Bebida,  Bebida de uva,1971,0,Comércio
35,ou_Bebida,  Bebida de uva,1972,0,Comércio
35,ou_Bebida,  Bebida de uva,1973,0,Comércio
35,ou_Bebida,  Bebida de uva,1974,0,Comércio
35,ou_Bebida,  Bebida de uva,1975,0,Comércio
35,ou_Bebida,  Bebida de uva,1976,0,Comércio
35,ou_Bebida,  Bebida de uva,1977,0,Comércio
35,ou_Bebida,  Bebida de uva,1978,0,Comércio
35,ou_Bebida,  Bebida de uva,1979,0,Comércio
35,ou_Bebida,  Bebida de uva,1980,0,Comércio
35,ou_Bebida,  Bebida de uva,1981,0,Comércio
35,ou_Bebida,  Bebida de uva,1982,0,Comércio
35,ou_Bebida,  Bebida de uva,1983,0,Comércio
35,ou_Bebida,  Bebida de uva,1984,0,Comércio
35,ou_Bebida,  Bebida de uva,1985,0,Comércio
35,ou_Bebida,  Bebida de uva,1986,0,Comércio
35,ou_Bebida,  Bebida de uva,1987,0,Comércio
35,ou_Bebida,  Bebida de uva,1988,0,Comércio
35,ou_Bebida,  Bebida de uva,1989,0,Comércio
35,ou_Bebida,  Bebida de uva,1990,0,Comércio
35,ou_Bebida,  Bebida de uva,1991,0,Comércio
35,ou_Bebida,  Bebida de uva,1992,0,Comércio
35,ou_Bebida,  Bebida de uva,1993,0,Comércio
35,ou_Bebida,  Bebida de uva,1994,0,Comércio
35,ou_Bebida,  Bebida de uva,1995,0,Comércio
35,ou_Bebida,  Bebida de uva,1996,0,Comércio
35,ou_Bebida,  Bebida de uva,1997,0,Comércio
35,ou_Bebida,  Bebida de uva,1998,0,Comércio
35,ou_Bebida,  Bebida de uva,1999,0,Comércio
35,ou_Bebida,  Bebida de uva,2000,0,Comércio
35,ou_Bebida,  Bebida de uva,2001,0,Comércio
35,ou_Bebida,  Bebida de uva,2002,0,Comércio
35,ou_Bebida,  Bebida de uva,2003,1767072,Comércio
35,ou_Bebida,  Bebida de uva,2004,2977407,Comércio
35,ou_Bebida,  Bebida de uva,2005,4533973,Comércio
35,ou_Bebida,  Bebida de uva,2006,5097873,Comércio
35,ou_Bebida,  Bebida de uva,2007,5369833,Comércio
35,ou_Bebida,  Bebida de uva,2008,3888187,Comércio
35,ou_Bebida,  Bebida de uva,2009,1279586,Comércio
35,ou_Bebida,  Bebida de uva,2010,763368,Comércio
35,ou_Bebida,  Bebida de uva,2011,532821,Comércio
35,ou_Bebida,  Bebida de uva,2012,261223,Comércio
35,ou_Bebida,  Bebida de uva,2013,291188,Comércio
35,ou_Bebida,  Bebida de uva,2014,70999,Comércio
35,ou_Bebida,  Bebida de uva,2015,2801,Comércio
35,ou_Bebida,  Bebida de uva,2016,1483,Comércio
35,ou_Bebida,  Bebida de uva,2017,10297,Comércio
35,ou_Bebida,  Bebida de uva,2018,10330,Comércio
35,ou_Bebida,  Bebida de uva,2019,498512,Comércio
35,ou_Bebida,  Bebida de uva,2020,354511,Comércio
35,ou_Bebida,  Bebida de uva,2021,324298,Comércio
35,ou_Bebida,  Bebida de uva,2022,139943,Comércio
35,ou_Bebida,  Bebida de uva,2023,16780,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1970,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1971,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1972,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1973,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1974,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1975,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1976,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1977,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1978,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1979,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1980,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1981,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1982,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1983,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1984,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1985,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1986,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1987,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1988,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1989,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1990,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1991,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1992,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1993,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1994,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1995,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1996,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1997,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1998,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,1999,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2000,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2001,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2002,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2003,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2004,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2005,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2006,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2007,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2008,0,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2009,12000,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2010,13000,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2011,22016,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2012,21980,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2013,22000,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2014,33381,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2015,24091,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2016,15000,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2017,20795,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2018,11600,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2019,17398,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2020,22975,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2021,935,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2022,49840,Comércio
36,ou_Borra_liqwuida,  Borra líquida,2023,72600,Comércio
37,ou_Borra_seca,  Borra seca,1970,0,Comércio
37,ou_Borra_seca,  Borra seca,1971,0,Comércio
37,ou_Borra_seca,  Borra seca,1972,0,Comércio
37,ou_Borra_seca,  Borra seca,1973,0,Comércio
37,ou_Borra_seca,  Borra seca,1974,0,Comércio
37,ou_Borra_seca,  Borra seca,1975,0,Comércio
37,ou_Borra_seca,  Borra seca,1976,0,Comércio
37,ou_Borra_seca,  Borra seca,1977,0,Comércio
37,ou_Borra_seca,  Borra seca,1978,0,Comércio
37,ou_Borra_seca,  Borra seca,1979,0,Comércio
37,ou_Borra_seca,  Borra seca,1980,0,Comércio
37,ou_Borra_seca,  Borra seca,1981,0,Comércio
37,ou_Borra_seca,  Borra seca,1982,0,Comércio
37,ou_Borra_seca,  Borra seca,1983,0,Comércio
37,ou_Borra_seca,  Borra seca,1984,0,Comércio
37,ou_Borra_seca,  Borra seca,1985,0,Comércio
37,ou_Borra_seca,  Borra seca,1986,0,Comércio
37,ou_Borra_seca,  Borra seca,1987,0,Comércio
37,ou_Borra_seca,  Borra seca,1988,0,Comércio
37,ou_Borra_seca,  Borra seca,1989,0,Comércio
37,ou_Borra_seca,  Borra seca,1990,0,Comércio
37,ou_Borra_seca,  Borra seca,1991,0,Comércio
37,ou_Borra_seca,  Borra seca,1992,0,Comércio
37,ou_Borra_seca,  Borra seca,1993,0,Comércio
37,ou_Borra_seca,  Borra seca,1994,0,Comércio
37,ou_Borra_seca,  Borra seca,1995,0,Comércio
37,ou_Borra_seca,  Borra seca,1996,0,Comércio
37,ou_Borra_seca,  Borra seca,1997,0,Comércio
37,ou_Borra_seca,  Borra seca,1998,0,Comércio
37,ou_Borra_seca,  Borra seca,1999,0,Comércio
37,ou_Borra_seca,  Borra seca,2000,0,Comércio
37,ou_Borra_seca,  Borra seca,2001,0,Comércio
37,ou_Borra_seca,  Borra seca,2002,0,Comércio
37,ou_Borra_seca,  Borra seca,2003,0,Comércio
37,ou_Borra_seca,  Borra seca,2004,0,Comércio
37,ou_Borra_seca,  Borra seca,2005,0,Comércio
37,ou_Borra_seca,  Borra seca,2006,0,Comércio
37,ou_Borra_seca,  Borra seca,2007,24543,Comércio
37,ou_Borra_seca,  Borra seca,2008,18640,Comércio
37,ou_Borra_seca,  Borra seca,2009,0,Comércio
37,ou_Borra_seca,  Borra seca,2010,46000,Comércio
37,ou_Borra_seca,  Borra seca,2011,73006,Comércio
37,ou_Borra_seca,  Borra seca,2012,89000,Comércio
37,ou_Borra_seca,  Borra seca,2013,62825,Comércio
37,ou_Borra_seca,  Borra seca,2014,106400,Comércio
37,ou_Borra_seca,  Borra seca,2015,128754,Comércio
37,ou_Borra_seca,  Borra seca,2016,57292,Comércio
37,ou_Borra_seca,  Borra seca,2017,4970,Comércio
37,ou_Borra_seca,  Borra seca,2018,721280,Comércio
37,ou_Borra_seca,  Borra seca,2019,153770,Comércio
37,ou_Borra_seca,  Borra seca,2020,146260,Comércio
37,ou_Borra_seca,  Borra seca,2021,414100,Comércio
37,ou_Borra_seca,  Borra seca,2022,122525,Comércio
37,ou_Borra_seca,  Borra seca,2023,53220,Comércio
38,ou_Brandy,  Brandy (conhaque),1970,9388296,Comércio
38,ou_Brandy,  Brandy (conhaque),1971,9893167,Comércio
38,ou_Brandy,  Brandy (conhaque),1972,11876098,Comércio
38,ou_Brandy,  Brandy (conhaque),1973,12156057,Comércio
38,ou_Brandy,  Brandy (conhaque),1974,12885577,Comércio
38,ou_Brandy,  Brandy (conhaque),1975,11418527,Comércio
38,ou_Brandy,  Brandy (conhaque),1976,14938849,Comércio
38,ou_Brandy,  Brandy (conhaque),1977,12858163,Comércio
38,ou_Brandy,  Brandy (conhaque),1978,12014556,Comércio
38,ou_Brandy,  Brandy (conhaque),1979,9991254,Comércio
38,ou_Brandy,  Brandy (conhaque),1980,2593406,Comércio
38,ou_Brandy,  Brandy (conhaque),1981,1637947,Comércio
38,ou_Brandy,  Brandy (conhaque),1982,1348154,Comércio
38,ou_Brandy,  Brandy (conhaque),1983,1212182,Comércio
38,ou_Brandy,  Brandy (conhaque),1984,1074816,Comércio
38,ou_Brandy,  Brandy (conhaque),1985,1551097,Comércio
38,ou_Brandy,  Brandy (conhaque),1986,2308675,Comércio
38,ou_Brandy,  Brandy (conhaque),1987,1553986,Comércio
38,ou_Brandy,  Brandy (conhaque),1988,1786613,Comércio
38,ou_Brandy,  Brandy (conhaque),1989,2232781,Comércio
38,ou_Brandy,  Brandy (conhaque),1990,1464094,Comércio
38,ou_Brandy,  Brandy (conhaque),1991,1627961,Comércio
38,ou_Brandy,  Brandy (conhaque),1992,1488284,Comércio
38,ou_Brandy,  Brandy (conhaque),1993,1278706,Comércio
38,ou_Brandy,  Brandy (conhaque),1994,1519307,Comércio
38,ou_Brandy,  Brandy (conhaque),1995,1846401,Comércio
38,ou_Brandy,  Brandy (conhaque),1996,2331889,Comércio
38,ou_Brandy,  Brandy (conhaque),1997,2201034,Comércio
38,ou_Brandy,  Brandy (conhaque),1998,2441572,Comércio
38,ou_Brandy,  Brandy (conhaque),1999,2480893,Comércio
38,ou_Brandy,  Brandy (conhaque),2000,2035067,Comércio
38,ou_Brandy,  Brandy (conhaque),2001,2018918,Comércio
38,ou_Brandy,  Brandy (conhaque),2002,2030651,Comércio
38,ou_Brandy,  Brandy (conhaque),2003,2729201,Comércio
38,ou_Brandy,  Brandy (conhaque),2004,2505882,Comércio
38,ou_Brandy,  Brandy (conhaque),2005,2074381,Comércio
38,ou_Brandy,  Brandy (conhaque),2006,5500,Comércio
38,ou_Brandy,  Brandy (conhaque),2007,5929,Comércio
38,ou_Brandy,  Brandy (conhaque),2008,6606,Comércio
38,ou_Brandy,  Brandy (conhaque),2009,7151,Comércio
38,ou_Brandy,  Brandy (conhaque),2010,6448,Comércio
38,ou_Brandy,  Brandy (conhaque),2011,5640,Comércio
38,ou_Brandy,  Brandy (conhaque),2012,5495,Comércio
38,ou_Brandy,  Brandy (conhaque),2013,6276,Comércio
38,ou_Brandy,  Brandy (conhaque),2014,6625,Comércio
38,ou_Brandy,  Brandy (conhaque),2015,8118,Comércio
38,ou_Brandy,  Brandy (conhaque),2016,8253,Comércio
38,ou_Brandy,  Brandy (conhaque),2017,5089,Comércio
38,ou_Brandy,  Brandy (conhaque),2018,4652,Comércio
38,ou_Brandy,  Brandy (conhaque),2019,5015,Comércio
