id,Tipo,Produto,Ano,Quantidade (L)
37,de_Brandy,Brandy,2022,0
37,de_Brandy,Brandy,2023,450
38,de_Destilado,Destilado,1970,830030
38,de_Destilado,Destilado,1971,0
38,de_Destilado,Destilado,1972,0
38,de_Destilado,Destilado,1973,0
38,de_Destilado,Destilado,1974,0
38,de_Destilado,Destilado,1975,0
38,de_Destilado,Destilado,1976,0
38,de_Destilado,Destilado,1977,0
38,de_Destilado,Destilado,1978,0
38,de_Destilado,Destilado,1979,0
38,de_Destilado,Destilado,1980,0
38,de_Destilado,Destilado,1981,0
38,de_Destilado,Destilado,1982,0
38,de_Destilado,Destilado,1983,0
38,de_Destilado,Destilado,1984,0
38,de_Destilado,Destilado,1985,342650
38,de_Destilado,Destilado,1986,222230
38,de_Destilado,Destilado,1987,472576
38,de_Destilado,Destilado,1988,287220
38,de_Destilado,Destilado,1989,176800
38,de_Destilado,Destilado,1990,0
38,de_Destilado,Destilado,1991,0
38,de_Destilado,Destilado,1992,0
38,de_Destilado,Destilado,1993,0
38,de_Destilado,Destilado,1994,0
38,de_Destilado,Destilado,1995,0
38,de_Destilado,Destilado,1996,0
38,de_Destilado,Destilado,1997,0
38,de_Destilado,Destilado,1998,0
38,de_Destilado,Destilado,1999,7350
38,de_Destilado,Destilado,2000,1960
38,de_Destilado,Destilado,2001,0
38,de_Destilado,Destilado,2002,0
38,de_Destilado,Destilado,2003,0
38,de_Destilado,Destilado,2004,1000
38,de_Destilado,Destilado,2005,0
38,de_Destilado,Destilado,2006,0
38,de_Destilado,Destilado,2007,0
38,de_Destilado,Destilado,2008,0
38,de_Destilado,Destilado,2009,0
38,de_Destilado,Destilado,2010,0
38,de_Destilado,Destilado,2011,0
38,de_Destilado,Destilado,2012,0
38,de_Destilado,Destilado,2013,0
38,de_Destilado,Destilado,2014,0
38,de_Destilado,Destilado,2015,0
38,de_Destilado,Destilado,2016,0
38,de_Destilado,Destilado,2017,0
38,de_Destilado,Destilado,2018,680
38,de_Destilado,Destilado,2019,0
38,de_Destilado,Destilado,2020,0
38,de_Destilado,Destilado,2021,0
38,de_Destilado,Destilado,2022,0
38,de_Destilado,Destilado,2023,0
39,de_Bagaceira,Bagaceira,1970,961290
39,de_Bagaceira,Bagaceira,1971,913200
39,de_Bagaceira,Bagaceira,1972,755350
39,de_Bagaceira,Bagaceira,1973,661270
39,de_Bagaceira,Bagaceira,1974,424620
39,de_Bagaceira,Bagaceira,1975,576098
39,de_Bagaceira,Bagaceira,1976,705912
39,de_Bagaceira,Bagaceira,1977,828000
39,de_Bagaceira,Bagaceira,1978,698200
39,de_Bagaceira,Bagaceira,1979,938090
39,de_Bagaceira,Bagaceira,1980,0
39,de_Bagaceira,Bagaceira,1981,0
39,de_Bagaceira,Bagaceira,1982,0
39,de_Bagaceira,Bagaceira,1983,0
39,de_Bagaceira,Bagaceira,1984,0
39,de_Bagaceira,Bagaceira,1985,299500
39,de_Bagaceira,Bagaceira,1986,156100
39,de_Bagaceira,Bagaceira,1987,325600
39,de_Bagaceira,Bagaceira,1988,29000
39,de_Bagaceira,Bagaceira,1989,52000
39,de_Bagaceira,Bagaceira,1990,55000
39,de_Bagaceira,Bagaceira,1991,15000
39,de_Bagaceira,Bagaceira,1992,10000
39,de_Bagaceira,Bagaceira,1993,0
39,de_Bagaceira,Bagaceira,1994,0
39,de_Bagaceira,Bagaceira,1995,0
39,de_Bagaceira,Bagaceira,1996,0
39,de_Bagaceira,Bagaceira,1997,0
39,de_Bagaceira,Bagaceira,1998,0
39,de_Bagaceira,Bagaceira,1999,0
39,de_Bagaceira,Bagaceira,2000,12700
39,de_Bagaceira,Bagaceira,2001,10350
39,de_Bagaceira,Bagaceira,2002,0
39,de_Bagaceira,Bagaceira,2003,26800
39,de_Bagaceira,Bagaceira,2004,66082
39,de_Bagaceira,Bagaceira,2005,32050
39,de_Bagaceira,Bagaceira,2006,24250
39,de_Bagaceira,Bagaceira,2007,48500
39,de_Bagaceira,Bagaceira,2008,8500
39,de_Bagaceira,Bagaceira,2009,6500
39,de_Bagaceira,Bagaceira,2010,0
39,de_Bagaceira,Bagaceira,2011,0
39,de_Bagaceira,Bagaceira,2012,0
39,de_Bagaceira,Bagaceira,2013,0
39,de_Bagaceira,Bagaceira,2014,0
39,de_Bagaceira,Bagaceira,2015,1350
39,de_Bagaceira,Bagaceira,2016,1000
39,de_Bagaceira,Bagaceira,2017,900
39,de_Bagaceira,Bagaceira,2018,2100
39,de_Bagaceira,Bagaceira,2019,10495
39,de_Bagaceira,Bagaceira,2020,0
39,de_Bagaceira,Bagaceira,2021,12060
39,de_Bagaceira,Bagaceira,2022,4998
39,de_Bagaceira,Bagaceira,2023,0
40,de_Licor de bagaceira,Licor de bagaceira,1970,0
40,de_Licor de bagaceira,Licor de bagaceira,1971,0
40,de_Licor de bagaceira,Licor de bagaceira,1972,0
40,de_Licor de bagaceira,Licor de bagaceira,1973,0
40,de_Licor de bagaceira,Licor de bagaceira,1974,0
40,de_Licor de bagaceira,Licor de bagaceira,1975,0
40,de_Licor de bagaceira,Licor de bagaceira,1976,0
40,de_Licor de bagaceira,Licor de bagaceira,1977,0
40,de_Licor de bagaceira,Licor de bagaceira,1978,0
40,de_Licor de bagaceira,Licor de bagaceira,1979,0
40,de_Licor de bagaceira,Licor de bagaceira,1980,0
40,de_Licor de bagaceira,Licor de bagaceira,1981,0
40,de_Licor de bagaceira,Licor de bagaceira,1982,0
40,de_Licor de bagaceira,Licor de bagaceira,1983,0
40,de_Licor de bagaceira,Licor de bagaceira,1984,0
40,de_Licor de bagaceira,Licor de bagaceira,1985,0
40,de_Licor de bagaceira,Licor de bagaceira,1986,0
40,de_Licor de bagaceira,Licor de bagaceira,1987,0
40,de_Licor de bagaceira,Licor de bagaceira,1988,0
40,de_Licor de bagaceira,Licor de bagaceira,1989,0
40,de_Licor de bagaceira,Licor de bagaceira,1990,0
40,de_Licor de bagaceira,Licor de bagaceira,1991,0
40,de_Licor de bagaceira,Licor de bagaceira,1992,0
40,de_Licor de bagaceira,Licor de bagaceira,1993,0
40,de_Licor de bagaceira,Licor de bagaceira,1994,0
40,de_Licor de bagaceira,Licor de bagaceira,1995,0
40,de_Licor de bagaceira,Licor de bagaceira,1996,0
40,de_Licor de bagaceira,Licor de bagaceira,1997,0
40,de_Licor de bagaceira,Licor de bagaceira,1998,0
40,de_Licor de bagaceira,Licor de bagaceira,1999,0
40,de_Licor de bagaceira,Licor de bagaceira,2000,0
40,de_Licor de bagaceira,Licor de bagaceira,2001,0
40,de_Licor de bagaceira,Licor de bagaceira,2002,0
40,de_Licor de bagaceira,Licor de bagaceira,2003,0
40,de_Licor de bagaceira,Licor de bagaceira,2004,0
40,de_Licor de bagaceira,Licor de bagaceira,2005,0
40,de_Licor de bagaceira,Licor de bagaceira,2006,0
40,de_Licor de bagaceira,Licor de bagaceira,2007,0
40,de_Licor de bagaceira,Licor de bagaceira,2008,0
40,de_Licor de bagaceira,Licor de bagaceira,2009,0
40,de_Licor de bagaceira,Licor de bagaceira,2010,0
40,de_Licor de bagaceira,Licor de bagaceira,2011,0
40,de_Licor de bagaceira,Licor de bagaceira,2012,0
40,de_Licor de bagaceira,Licor de bagaceira,2013,0
40,de_Licor de bagaceira,Licor de bagaceira,2014,0
40,de_Licor de bagaceira,Licor de bagaceira,2015,0
40,de_Licor de bagaceira,Licor de bagaceira,2016,0
40,de_Licor de bagaceira,Licor de bagaceira,2017,0
40,de_Licor de bagaceira,Licor de bagaceira,2018,0
40,de_Licor de bagaceira,Licor de bagaceira,2019,1507
40,de_Licor de bagaceira,Licor de bagaceira,2020,5800
40,de_Licor de bagaceira,Licor de bagaceira,2021,0
40,de_Licor de bagaceira,Licor de bagaceira,2022,0
40,de_Licor de bagaceira,Licor de bagaceira,2023,0
41,de_Vinagre,Vinagre,1970,0
41,de_Vinagre,Vinagre,1971,21500
41,de_Vinagre,Vinagre,1972,8200
41,de_Vinagre,Vinagre,1973,0
41,de_Vinagre,Vinagre,1974,35300
41,de_Vinagre,Vinagre,1975,0
41,de_Vinagre,Vinagre,1976,288000
41,de_Vinagre,Vinagre,1977,0
41,de_Vinagre,Vinagre,1978,0
41,de_Vinagre,Vinagre,1979,0
41,de_Vinagre,Vinagre,1980,0
41,de_Vinagre,Vinagre,1981,0
41,de_Vinagre,Vinagre,1982,0
41,de_Vinagre,Vinagre,1983,0
41,de_Vinagre,Vinagre,1984,0
41,de_Vinagre,Vinagre,1985,104707
41,de_Vinagre,Vinagre,1986,0
41,de_Vinagre,Vinagre,1987,0
41,de_Vinagre,Vinagre,1988,0
41,de_Vinagre,Vinagre,1989,0
41,de_Vinagre,Vinagre,1990,0
41,de_Vinagre,Vinagre,1991,0
41,de_Vinagre,Vinagre,1992,45000
41,de_Vinagre,Vinagre,1993,0
41,de_Vinagre,Vinagre,1994,0
41,de_Vinagre,Vinagre,1995,0
41,de_Vinagre,Vinagre,1996,0
41,de_Vinagre,Vinagre,1997,0
41,de_Vinagre,Vinagre,1998,0
41,de_Vinagre,Vinagre,1999,0
41,de_Vinagre,Vinagre,2000,0
41,de_Vinagre,Vinagre,2001,0
41,de_Vinagre,Vinagre,2002,0
41,de_Vinagre,Vinagre,2003,0
41,de_Vinagre,Vinagre,2004,0
41,de_Vinagre,Vinagre,2005,0
41,de_Vinagre,Vinagre,2006,0
41,de_Vinagre,Vinagre,2007,0
41,de_Vinagre,Vinagre,2008,0
41,de_Vinagre,Vinagre,2009,0
41,de_Vinagre,Vinagre,2010,5817
41,de_Vinagre,Vinagre,2011,0
41,de_Vinagre,Vinagre,2012,0
41,de_Vinagre,Vinagre,2013,0
41,de_Vinagre,Vinagre,2014,53776
41,de_Vinagre,Vinagre,2015,25800
41,de_Vinagre,Vinagre,2016,5000
41,de_Vinagre,Vinagre,2017,25319
41,de_Vinagre,Vinagre,2018,25367
41,de_Vinagre,Vinagre,2019,76096
41,de_Vinagre,Vinagre,2020,10000
41,de_Vinagre,Vinagre,2021,7500
41,de_Vinagre,Vinagre,2022,16200
41,de_Vinagre,Vinagre,2023,9000
42,de_Borra líquida,Borra líquida,1970,3847673
42,de_Borra líquida,Borra líquida,1971,3565644
42,de_Borra líquida,Borra líquida,1972,3015037
42,de_Borra líquida,Borra líquida,1973,3559922
42,de_Borra líquida,Borra líquida,1974,5136979
42,de_Borra líquida,Borra líquida,1975,4624839
42,de_Borra líquida,Borra líquida,1976,3393173
42,de_Borra líquida,Borra líquida,1977,0
42,de_Borra líquida,Borra líquida,1978,0
42,de_Borra líquida,Borra líquida,1979,0
42,de_Borra líquida,Borra líquida,1980,0
42,de_Borra líquida,Borra líquida,1981,3767852
42,de_Borra líquida,Borra líquida,1982,0
42,de_Borra líquida,Borra líquida,1983,0
42,de_Borra líquida,Borra líquida,1984,0
42,de_Borra líquida,Borra líquida,1985,5095798
42,de_Borra líquida,Borra líquida,1986,6357648
42,de_Borra líquida,Borra líquida,1987,5142446
42,de_Borra líquida,Borra líquida,1988,1953488
42,de_Borra líquida,Borra líquida,1989,2426804
42,de_Borra líquida,Borra líquida,1990,1282381
42,de_Borra líquida,Borra líquida,1991,1649130
42,de_Borra líquida,Borra líquida,1992,1400200
42,de_Borra líquida,Borra líquida,1993,0
42,de_Borra líquida,Borra líquida,1994,0
42,de_Borra líquida,Borra líquida,1995,0
42,de_Borra líquida,Borra líquida,1996,0
42,de_Borra líquida,Borra líquida,1997,0
42,de_Borra líquida,Borra líquida,1998,0
42,de_Borra líquida,Borra líquida,1999,0
42,de_Borra líquida,Borra líquida,2000,9626928
42,de_Borra líquida,Borra líquida,2001,8216162
42,de_Borra líquida,Borra líquida,2002,8541861
42,de_Borra líquida,Borra líquida,2003,3126172
42,de_Borra líquida,Borra líquida,2004,1044490
42,de_Borra líquida,Borra líquida,2005,526016
42,de_Borra líquida,Borra líquida,2006,57333
42,de_Borra líquida,Borra líquida,2007,2095873
42,de_Borra líquida,Borra líquida,2008,1679775
42,de_Borra líquida,Borra líquida,2009,0
42,de_Borra líquida,Borra líquida,2010,64304
42,de_Borra líquida,Borra líquida,2011,0
42,de_Borra líquida,Borra líquida,2012,0
42,de_Borra líquida,Borra líquida,2013,63111
42,de_Borra líquida,Borra líquida,2014,50954
42,de_Borra líquida,Borra líquida,2015,48833
42,de_Borra líquida,Borra líquida,2016,24975
42,de_Borra líquida,Borra líquida,2017,0
42,de_Borra líquida,Borra líquida,2018,255100
42,de_Borra líquida,Borra líquida,2019,901431
42,de_Borra líquida,Borra líquida,2020,509378
42,de_Borra líquida,Borra líquida,2021,116450
42,de_Borra líquida,Borra líquida,2022,0
42,de_Borra líquida,Borra líquida,2023,758140
43,de_Borra seca,Borra seca,1970,0
43,de_Borra seca,Borra seca,1971,0
43,de_Borra seca,Borra seca,1972,0
43,de_Borra seca,Borra seca,1973,0
43,de_Borra seca,Borra seca,1974,0
43,de_Borra seca,Borra seca,1975,0
43,de_Borra seca,Borra seca,1976,0
43,de_Borra seca,Borra seca,1977,0
43,de_Borra seca,Borra seca,1978,0
43,de_Borra seca,Borra seca,1979,0
43,de_Borra seca,Borra seca,1980,0
43,de_Borra seca,Borra seca,1981,0
43,de_Borra seca,Borra seca,1982,0
43,de_Borra seca,Borra seca,1983,0
43,de_Borra seca,Borra seca,1984,0
43,de_Borra seca,Borra seca,1985,0
43,de_Borra seca,Borra seca,1986,0
43,de_Borra seca,Borra seca,1987,0
43,de_Borra seca,Borra seca,1988,0
43,de_Borra seca,Borra seca,1989,0
43,de_Borra seca,Borra seca,1990,0
43,de_Borra seca,Borra seca,1991,0
43,de_Borra seca,Borra seca,1992,0
43,de_Borra seca,Borra seca,1993,0
43,de_Borra seca,Borra seca,1994,0
43,de_Borra seca,Borra seca,1995,0
43,de_Borra seca,Borra seca,1996,0
43,de_Borra seca,Borra seca,1997,0
43,de_Borra seca,Borra seca,1998,0
43,de_Borra seca,Borra seca,1999,0
43,de_Borra seca,Borra seca,2000,0
43,de_Borra seca,Borra seca,2001,0
43,de_Borra seca,Borra seca,2002,0
43,de_Borra seca,Borra seca,2003,0
43,de_Borra seca,Borra seca,2004,0
43,de_Borra seca,Borra seca,2005,0
43,de_Borra seca,Borra seca,2006,0
43,de_Borra seca,Borra seca,2007,0
43,de_Borra seca,Borra seca,2008,0
43,de_Borra seca,Borra seca,2009,0
43,de_Borra seca,Borra seca,2010,149981
43,de_Borra seca,Borra seca,2011,0
43,de_Borra seca,Borra seca,2012,0
43,de_Borra seca,Borra seca,2013,78397
43,de_Borra seca,Borra seca,2014,142850
43,de_Borra seca,Borra seca,2015,120230
43,de_Borra seca,Borra seca,2016,82367
43,de_Borra seca,Borra seca,2017,0
43,de_Borra seca,Borra seca,2018,70480
43,de_Borra seca,Borra seca,2019,25996
43,de_Borra seca,Borra seca,2020,167587
43,de_Borra seca,Borra seca,2021,16789
43,de_Borra seca,Borra seca,2022,0
43,de_Borra seca,Borra seca,2023,17200
44,de_Vinho Composto,Vinho Composto,1970,0
44,de_Vinho Composto,Vinho Composto,1971,0
44,de_Vinho Composto,Vinho Composto,1972,0
44,de_Vinho Composto,Vinho Composto,1973,0
44,de_Vinho Composto,Vinho Composto,1974,0
44,de_Vinho Composto,Vinho Composto,1975,0
44,de_Vinho Composto,Vinho Composto,1976,0
44,de_Vinho Composto,Vinho Composto,1977,0
44,de_Vinho Composto,Vinho Composto,1978,0
44,de_Vinho Composto,Vinho Composto,1979,0
44,de_Vinho Composto,Vinho Composto,1980,0
44,de_Vinho Composto,Vinho Composto,1981,0
44,de_Vinho Composto,Vinho Composto,1982,0
44,de_Vinho Composto,Vinho Composto,1983,0
44,de_Vinho Composto,Vinho Composto,1984,0
44,de_Vinho Composto,Vinho Composto,1985,0
44,de_Vinho Composto,Vinho Composto,1986,0
44,de_Vinho Composto,Vinho Composto,1987,0
44,de_Vinho Composto,Vinho Composto,1988,0
44,de_Vinho Composto,Vinho Composto,1989,0
44,de_Vinho Composto,Vinho Composto,1990,0
44,de_Vinho Composto,Vinho Composto,1991,0
44,de_Vinho Composto,Vinho Composto,1992,0
44,de_Vinho Composto,Vinho Composto,1993,0
44,de_Vinho Composto,Vinho Composto,1994,0
44,de_Vinho Composto,Vinho Composto,1995,0
44,de_Vinho Composto,Vinho Composto,1996,0
44,de_Vinho Composto,Vinho Composto,1997,0
44,de_Vinho Composto,Vinho Composto,1998,0
44,de_Vinho Composto,Vinho Composto,1999,0
44,de_Vinho Composto,Vinho Composto,2000,0
44,de_Vinho Composto,Vinho Composto,2001,0
44,de_Vinho Composto,Vinho Composto,2002,0
44,de_Vinho Composto,Vinho Composto,2003,0
44,de_Vinho Composto,Vinho Composto,2004,0
44,de_Vinho Composto,Vinho Composto,2005,0
44,de_Vinho Composto,Vinho Composto,2006,0
44,de_Vinho Composto,Vinho Composto,2007,0
44,de_Vinho Composto,Vinho Composto,2008,0
44,de_Vinho Composto,Vinho Composto,2009,0
44,de_Vinho Composto,Vinho Composto,2010,0
44,de_Vinho Composto,Vinho Composto,2011,0
44,de_Vinho Composto,Vinho Composto,2012,0
44,de_Vinho Composto,Vinho Composto,2013,0
44,de_Vinho Composto,Vinho Composto,2014,3000
44,de_Vinho Composto,Vinho Composto,2015,0
44,de_Vinho Composto,Vinho Composto,2016,0
44,de_Vinho Composto,Vinho Composto,2017,0
44,de_Vinho Composto,Vinho Composto,2018,0
44,de_Vinho Composto,Vinho Composto,2019,0
44,de_Vinho Composto,Vinho Composto,2020,0
44,de_Vinho Composto,Vinho Composto,2021,160000
44,de_Vinho Composto,Vinho Composto,2022,0
44,de_Vinho Composto,Vinho Composto,2023,0
45,de_Pisco,Pisco,1970,0
45,de_Pisco,Pisco,1971,0
45,de_Pisco,Pisco,1972,0
45,de_Pisco,Pisco,1973,0
45,de_Pisco,Pisco,1974,0
45,de_Pisco,Pisco,1975,0
45,de_Pisco,Pisco,1976,0
45,de_Pisco,Pisco,1977,0
45,de_Pisco,Pisco,1978,0
45,de_Pisco,Pisco,1979,0
45,de_Pisco,Pisco,1980,0
45,de_Pisco,Pisco,1981,0
45,de_Pisco,Pisco,1982,0
45,de_Pisco,Pisco,1983,0
45,de_Pisco,Pisco,1984,0
45,de_Pisco,Pisco,1985,0
45,de_Pisco,Pisco,1986,0
45,de_Pisco,Pisco,1987,0
45,de_Pisco,Pisco,1988,0
45,de_Pisco,Pisco,1989,0
45,de_Pisco,Pisco,1990,0
45,de_Pisco,Pisco,1991,0
45,de_Pisco,Pisco,1992,0
45,de_Pisco,Pisco,1993,0
45,de_Pisco,Pisco,1994,0
45,de_Pisco,Pisco,1995,0
45,de_Pisco,Pisco,1996,0
45,de_Pisco,Pisco,1997,0
45,de_Pisco,Pisco,1998,0
45,de_Pisco,Pisco,1999,0
45,de_Pisco,Pisco,2000,0
45,de_Pisco,Pisco,2001,0
45,de_Pisco,Pisco,2002,0
45,de_Pisco,Pisco,2003,0
45,de_Pisco,Pisco,2004,0
45,de_Pisco,Pisco,2005,0
45,de_Pisco,Pisco,2006,0
45,de_Pisco,Pisco,2007,0
45,de_Pisco,Pisco,2008,0
45,de_Pisco,Pisco,2009,0
45,de_Pisco,Pisco,2010,0
45,de_Pisco,Pisco,2011,0
45,de_Pisco,Pisco,2012,0
45,de_Pisco,Pisco,2013,0
45,de_Pisco,Pisco,2014,0
45,de_Pisco,Pisco,2015,0
45,de_Pisco,Pisco,2016,0
45,de_Pisco,Pisco,2017,0
45,de_Pisco,Pisco,2018,0
45,de_Pisco,Pisco,2019,3372
45,de_Pisco,Pisco,2020,1000
45,de_Pisco,Pisco,2021,0
45,de_Pisco,Pisco,2022,0
45,de_Pisco,Pisco,2023,0
46,de_Vinho orgânico,Vinho orgânico,1970,0
46,de_Vinho orgânico,Vinho orgânico,1971,0
46,de_Vinho orgânico,Vinho orgânico,1972,0
46,de_Vinho orgânico,Vinho orgânico,1973,0
46,de_Vinho orgânico,Vinho orgânico,1974,0
46,de_Vinho orgânico,Vinho orgânico,1975,0
46,de_Vinho orgânico,Vinho orgânico,1976,0
46,de_Vinho orgânico,Vinho orgânico,1977,0
46,de_Vinho orgânico,Vinho orgânico,1978,0
46,de_Vinho orgânico,Vinho orgânico,1979,0
46,de_Vinho orgânico,Vinho orgânico,1980,0
46,de_Vinho orgânico,Vinho orgânico,1981,0
46,de_Vinho orgânico,Vinho orgânico,1982,0
46,de_Vinho orgânico,Vinho orgânico,1983,0
46,de_Vinho orgânico,Vinho orgânico,1984,0
46,de_Vinho orgânico,Vinho orgânico,1985,254000
46,de_Vinho orgânico,Vinho orgânico,1986,171147
46,de_Vinho orgânico,Vinho orgânico,1987,219100
46,de_Vinho orgânico,Vinho orgânico,1988,15000
46,de_Vinho orgânico,Vinho orgânico,1989,85000
46,de_Vinho orgânico,Vinho orgânico,1990,0
46,de_Vinho orgânico,Vinho orgânico,1991,137000
46,de_Vinho orgânico,Vinho orgânico,1992,0
46,de_Vinho orgânico,Vinho orgânico,1993,0
46,de_Vinho orgânico,Vinho orgânico,1994,4745442
46,de_Vinho orgânico,Vinho orgânico,1995,2454500
46,de_Vinho orgânico,Vinho orgânico,1996,351426
46,de_Vinho orgânico,Vinho orgânico,1997,4997317
46,de_Vinho orgânico,Vinho orgânico,1998,3265781
46,de_Vinho orgânico,Vinho orgânico,1999,8592228
46,de_Vinho orgânico,Vinho orgânico,2000,0
46,de_Vinho orgânico,Vinho orgânico,2001,0
46,de_Vinho orgânico,Vinho orgânico,2002,6705487
46,de_Vinho orgânico,Vinho orgânico,2003,7584380
46,de_Vinho orgânico,Vinho orgânico,2004,0
46,de_Vinho orgânico,Vinho orgânico,2005,0
46,de_Vinho orgânico,Vinho orgânico,2006,22933
46,de_Vinho orgânico,Vinho orgânico,2007,307410
46,de_Vinho orgânico,Vinho orgânico,2008,15000
46,de_Vinho orgânico,Vinho orgânico,2009,0
46,de_Vinho orgânico,Vinho orgânico,2010,0
46,de_Vinho orgânico,Vinho orgânico,2011,5600
46,de_Vinho orgânico,Vinho orgânico,2012,0
46,de_Vinho orgânico,Vinho orgânico,2013,0
46,de_Vinho orgânico,Vinho orgânico,2014,0
46,de_Vinho orgânico,Vinho orgânico,2015,0
46,de_Vinho orgânico,Vinho orgânico,2016,0
46,de_Vinho orgânico,Vinho orgânico,2017,0
46,de_Vinho orgânico,Vinho orgânico,2018,0
46,de_Vinho orgânico,Vinho orgânico,2019,0
46,de_Vinho orgânico,Vinho orgânico,2020,18700
46,de_Vinho orgânico,Vinho orgânico,2021,93884
46,de_Vinho orgânico,Vinho orgânico,2022,88890
46,de_Vinho orgânico,Vinho orgânico,2023,94150
47,de_Espumante orgânico,Espumante orgânico,1970,0
47,de_Espumante orgânico,Espumante orgânico,1971,0
47,de_Espumante orgânico,Espumante orgânico,1972,0
47,de_Espumante orgânico,Espumante orgânico,1973,0
47,de_Espumante orgânico,Espumante orgânico,1974,0
47,de_Espumante orgânico,Espumante orgânico,1975,0
47,de_Espumante orgânico,Espumante orgânico,1976,0
47,de_Espumante orgânico,Espumante orgânico,1977,0
47,de_Espumante orgânico,Espumante orgânico,1978,0
47,de_Espumante orgânico,Espumante orgânico,1979,0
47,de_Espumante orgânico,Espumante orgânico,1980,0
47,de_Espumante orgânico,Espumante orgânico,1981,0
47,de_Espumante orgânico,Espumante orgânico,1982,0
47,de_Espumante orgânico,Espumante orgânico,1983,0
47,de_Espumante orgânico,Espumante orgânico,1984,0
47,de_Espumante orgânico,Espumante orgânico,1985,0
47,de_Espumante orgânico,Espumante orgânico,1986,0
47,de_Espumante orgânico,Espumante orgânico,1987,0
47,de_Espumante orgânico,Espumante orgânico,1988,0
47,de_Espumante orgânico,Espumante orgânico,1989,0
47,de_Espumante orgânico,Espumante orgânico,1990,0
47,de_Espumante orgânico,Espumante orgânico,1991,0
47,de_Espumante orgânico,Espumante orgânico,1992,0
47,de_Espumante orgânico,Espumante orgânico,1993,0
47,de_Espumante orgânico,Espumante orgânico,1994,0
47,de_Espumante orgânico,Espumante orgânico,1995,0
47,de_Espumante orgânico,Espumante orgânico,1996,0
47,de_Espumante orgânico,Espumante orgânico,1997,0
47,de_Espumante orgânico,Espumante orgânico,1998,0
47,de_Espumante orgânico,Espumante orgânico,1999,0
47,de_Espumante orgânico,Espumante orgânico,2000,0
47,de_Espumante orgânico,Espumante orgânico,2001,0
47,de_Espumante orgânico,Espumante orgânico,2002,0
47,de_Espumante orgânico,Espumante orgânico,2003,0
47,de_Espumante orgânico,Espumante orgânico,2004,0
47,de_Espumante orgânico,Espumante orgânico,2005,0
47,de_Espumante orgânico,Espumante orgânico,2006,0
47,de_Espumante orgânico,Espumante orgânico,2007,0
47,de_Espumante orgânico,Espumante orgânico,2008,0
47,de_Espumante orgânico,Espumante orgânico,2009,0
47,de_Espumante orgânico,Espumante orgânico,2010,0
47,de_Espumante orgânico,Espumante orgânico,2011,0
47,de_Espumante orgânico,Espumante orgânico,2012,0
47,de_Espumante orgânico,Espumante orgânico,2013,0
47,de_Espumante orgânico,Espumante orgânico,2014,0
47,de_Espumante orgânico,Espumante orgânico,2015,0
47,de_Espumante orgânico,Espumante orgânico,2016,0
47,de_Espumante orgânico,Espumante orgânico,2017,0
47,de_Espumante orgânico,Espumante orgânico,2018,0
47,de_Espumante orgânico,Espumante orgânico,2019,0
47,de_Espumante orgânico,Espumante orgânico,2020,0
47,de_Espumante orgânico,Espumante orgânico,2021,2412
47,de_Espumante orgânico,Espumante orgânico,2022,0
47,de_Espumante orgânico,Espumante orgânico,2023,1365
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1970,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1971,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1972,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1973,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1974,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1975,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1976,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1977,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1978,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1979,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1980,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1981,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1982,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1983,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1984,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1985,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1986,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1987,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1988,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1989,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1990,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1991,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1992,0
48,de_Destilado alcoólico simples de bagaceira ,Destilado alcoólico simples de bagaceira ,1993,0
